[E 240816 07:04:10 rds:47] Failed to get symbol token for NSE_FO: type object 'SmartConnect' has no attribute 'searchSymbol'
[E 240816 07:04:10 rds:102] Symbol token retrieval failed. Trade not executed.
[E 240816 07:05:04 rds:47] Failed to get symbol token for banknifty: type object 'SmartConnect' has no attribute 'searchSymbol'
[E 240816 07:05:04 rds:102] Symbol token retrieval failed. Trade not executed.
[E 240816 07:19:53 rds:76] Failed to auto-select strike: type object 'SmartConnect' has no attribute 'searchSymbol'
[E 240816 07:19:53 rds:115] No suitable strike price found. Trade not executed.
[E 240816 08:25:36 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48000CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:41 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48100CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:41 rds:54] Failed to get LTP for BANKNIFTY21AUG48100CE: 'NoneType' object is not subscriptable
[E 240816 08:55:42 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48200CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:42 rds:54] Failed to get LTP for BANKNIFTY21AUG48200CE: 'NoneType' object is not subscriptable
[E 240816 08:55:42 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48300CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:42 rds:54] Failed to get LTP for BANKNIFTY21AUG48300CE: 'NoneType' object is not subscriptable
[E 240816 08:55:43 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48400CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:43 rds:54] Failed to get LTP for BANKNIFTY21AUG48400CE: 'NoneType' object is not subscriptable
[E 240816 08:55:43 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48500CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:43 rds:54] Failed to get LTP for BANKNIFTY21AUG48500CE: 'NoneType' object is not subscriptable
[E 240816 08:55:43 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48600CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:43 rds:54] Failed to get LTP for BANKNIFTY21AUG48600CE: 'NoneType' object is not subscriptable
[E 240816 08:55:44 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48700CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:44 rds:54] Failed to get LTP for BANKNIFTY21AUG48700CE: 'NoneType' object is not subscriptable
[E 240816 08:55:44 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48800CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:44 rds:54] Failed to get LTP for BANKNIFTY21AUG48800CE: 'NoneType' object is not subscriptable
[E 240816 08:55:44 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG48900CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:44 rds:54] Failed to get LTP for BANKNIFTY21AUG48900CE: 'NoneType' object is not subscriptable
[E 240816 08:55:45 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49000CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:45 rds:54] Failed to get LTP for BANKNIFTY21AUG49000CE: 'NoneType' object is not subscriptable
[E 240816 08:55:45 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49100CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:45 rds:54] Failed to get LTP for BANKNIFTY21AUG49100CE: 'NoneType' object is not subscriptable
[E 240816 08:55:45 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49200CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:45 rds:54] Failed to get LTP for BANKNIFTY21AUG49200CE: 'NoneType' object is not subscriptable
[E 240816 08:55:46 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49300CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:46 rds:54] Failed to get LTP for BANKNIFTY21AUG49300CE: 'NoneType' object is not subscriptable
[E 240816 08:55:46 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49400CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:46 rds:54] Failed to get LTP for BANKNIFTY21AUG49400CE: 'NoneType' object is not subscriptable
[E 240816 08:55:46 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49500CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:46 rds:54] Failed to get LTP for BANKNIFTY21AUG49500CE: 'NoneType' object is not subscriptable
[E 240816 08:55:47 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49600CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:47 rds:54] Failed to get LTP for BANKNIFTY21AUG49600CE: 'NoneType' object is not subscriptable
[E 240816 08:55:47 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49700CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:47 rds:54] Failed to get LTP for BANKNIFTY21AUG49700CE: 'NoneType' object is not subscriptable
[E 240816 08:55:47 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49800CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:47 rds:54] Failed to get LTP for BANKNIFTY21AUG49800CE: 'NoneType' object is not subscriptable
[E 240816 08:55:48 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG49900CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:48 rds:54] Failed to get LTP for BANKNIFTY21AUG49900CE: 'NoneType' object is not subscriptable
[E 240816 08:55:48 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50000CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:48 rds:54] Failed to get LTP for BANKNIFTY21AUG50000CE: 'NoneType' object is not subscriptable
[E 240816 08:55:49 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50100CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:49 rds:54] Failed to get LTP for BANKNIFTY21AUG50100CE: 'NoneType' object is not subscriptable
[E 240816 08:55:49 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50200CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
[E 240816 08:55:49 rds:54] Failed to get LTP for BANKNIFTY21AUG50200CE: 'NoneType' object is not subscriptable
[E 240816 08:55:49 smartConnect:243] Error occurred while making a POST request to https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData. Error: Failed to get symbol details. URL: https://apiconnect.angelbroking.com/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '60:45:bd:72:05:f4', 'Accept': 'application/json', 'X-PrivateKey': '7KRaMCsN', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NFO', 'tradingsymbol': 'symbol_token_placeholder', 'symboltoken': 'BANKNIFTY21AUG50300CE'}, Response: {'message': 'Failed to get symbol details', 'errorcode': 'AB1018', 'status': False, 'data': None}
